"","station","date","air_temp_avg_c","air_temp_min_c","air_temp_max_c","air_temp_peak_c","precip_total_mm","wind_speed_vcavg_ms","wind_dir_vcavg_deg","wind_speed_max_ms","wind_dir_max_speed_deg","hum_per","soil_temp_10cm_avg_c","barom_pres_hpa","soil_mois_wfv","solar_irr_avg_wm2","solar_irr_summ_mjm2d","file"
"268","PN Bicuar",2015-12-13,22.77,19.7,26.8,27.5,0,2.69,302.932,4.5,298,72.96,25.34,877.6,0.057,186.13,16.0812,"2015-12_D_PNBicuar_0000361101_syli.xls"
"269","PN Bicuar",2015-12-14,23.96,17.4,31.4,32.3,0,1.92,292.141,4.55556,312,66.17,26.59,877,0.053,303.5,26.2224,"2015-12_D_PNBicuar_0000361101_syli.xls"
"270","PN Bicuar",2015-12-15,24.14,18.6,31.3,33,0,1.27,264.794,4.41667,332,68.17,28.27,877.5,0.05,276.29,23.8716,"2015-12_D_PNBicuar_0000361101_syli.xls"
"271","PN Bicuar",2015-12-16,24.71,17.5,34,34.8,0,1.33,258.498,4,316,61.92,28.93,878,0.048,301.21,26.0244,"2015-12_D_PNBicuar_0000361101_syli.xls"
"272","PN Bicuar",2015-12-17,24.4,14.3,34.7,36.6,0,0.95,210.09,3.41667,153,55.63,29.58,877,0.047,341.38,29.4948,"2015-12_D_PNBicuar_0000361101_syli.xls"
"273","PN Bicuar",2015-12-18,23.22,14,34.3,35.4,11.6,1.37,210.673,3.80556,261,62.42,29.35,877.7,0.045,290.25,25.0776,"2015-12_D_PNBicuar_0000361101_syli.xls"
"274","PN Bicuar",2015-12-19,22.65,18.2,29.7,30.9,39.2,1.27,273.822,4.55556,256,77.92,27.28,876.9,0.067,221.88,19.17,"2015-12_D_PNBicuar_0000361101_syli.xls"
"275","PN Bicuar",2015-12-20,22.91,17.4,31.5,32.3,9.2,1.98,283.977,6,329,75.38,26.13,877.2,0.075,281.71,24.3396,"2015-12_D_PNBicuar_0000361101_syli.xls"
"276","PN Bicuar",2015-12-21,24.08,17.7,32.4,32.9,12.4,2.08,277.683,5.44444,327,70.75,26.05,877.5,0.076,290.88,25.1316,"2015-12_D_PNBicuar_0000361101_syli.xls"
"277","PN Bicuar",2015-12-22,25.39,18.2,34.5,35.9,0.2,1.24,268.58,5.11111,309,65.58,27.67,877.8,0.059,330.13,28.5228,"2015-12_D_PNBicuar_0000361101_syli.xls"
"278","PN Bicuar",2015-12-23,23.23,18.8,30,31.7,0.6,0.95,208.856,3.97222,155,74.46,27.42,878.8,0.054,209.08,18.0648,"2015-12_D_PNBicuar_0000361101_syli.xls"
"279","PN Bicuar",2015-12-24,22.38,17.2,30.5,31.5,25,1.07,139.769,3.63889,103,77.58,26.44,879.3,0.074,269.17,23.256,"2015-12_D_PNBicuar_0000361101_syli.xls"
"280","PN Bicuar",2015-12-25,22.63,18.4,29.1,31.2,1,1,239.543,4.77778,286,76.63,26.45,879.7,0.059,219.71,18.9828,"2015-12_D_PNBicuar_0000361101_syli.xls"
"281","PN Bicuar",2015-12-26,19.86,16.9,24.5,25.1,10.4,0.41,211.89,2.77778,288,86.58,24.88,879.5,0.061,128.17,11.0736,"2015-12_D_PNBicuar_0000361101_syli.xls"
"282","PN Bicuar",2015-12-27,22.23,17.1,27.6,28.7,0,0.61,204.585,2.94444,126,78.08,24.78,878,0.058,195.54,16.8948,"2015-12_D_PNBicuar_0000361101_syli.xls"
"283","PN Bicuar",2015-12-28,22.43,18.2,30.5,31.7,17,1.12,220.105,2.75,154,81.75,26.43,877.4,0.056,245.71,21.2292,"2015-12_D_PNBicuar_0000361101_syli.xls"
"284","PN Bicuar",2015-12-29,22.32,18.1,27.7,29.7,1.8,0.55,175.517,3.38889,123,82.58,25.66,876.8,0.067,242.38,20.9412,"2015-12_D_PNBicuar_0000361101_syli.xls"
"285","PN Bicuar",2015-12-30,22.7,17.7,28.5,30.2,38.2,1.11,198.117,3.80556,181,83.58,26.05,878.5,0.067,226.54,19.5732,"2015-12_D_PNBicuar_0000361101_syli.xls"
"286","PN Bicuar",2015-12-31,20.43,17.8,26.7,27.4,16.6,0.92,152.305,3,198,88.75,24.35,878.8,0.08,158.13,13.662,"2015-12_D_PNBicuar_0000361101_syli.xls"
"287","PN Bicuar",2016-01-01,23.45,16.7,31.1,32.3,0,0.81,142.453,2.88889,129,76.54,25.1,877.3,0.07,287.04,24.8004,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"288","PN Bicuar",2016-01-02,24.3,17.4,31.8,33,0,1.01,159.946,3.86111,134,73.33,26.65,879.2,0.058,284.71,24.5988,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"289","PN Bicuar",2016-01-03,21.96,19.4,27.6,28.2,12.8,0.56,201.851,2.16667,230,87.67,25.8,879,0.058,130.88,11.3076,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"290","PN Bicuar",2016-01-04,22.39,19.2,28.4,29.8,12,0.74,183.448,3.11111,157,83.46,25.28,879.1,0.065,181.75,15.7032,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"291","PN Bicuar",2016-01-05,23.54,17.3,31.4,31.9,8,1.23,166.255,4,169,75.92,25.76,879.1,0.066,273.42,23.6232,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"292","PN Bicuar",2016-01-06,22.68,18.4,29.9,31.2,5.2,1.15,250.657,2.66667,325,81.08,25.37,879.3,0.073,241.13,20.8332,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"293","PN Bicuar",2016-01-07,23.17,17.8,31.9,33.2,36,1.05,195.017,3.77778,298,78.75,26.36,879.7,0.068,262.75,22.7016,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"294","PN Bicuar",2016-01-08,23.26,17.3,31.8,33.3,44.6,1.01,226.807,3.61111,284,75.08,25.85,879.8,0.082,305.38,26.3844,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"295","PN Bicuar",2016-01-09,22.25,18.1,27.1,28.4,3.6,0.61,214.904,2.58333,230,81.46,25.28,879.5,0.076,229.5,19.8288,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"296","PN Bicuar",2016-01-10,24.08,17.7,32.8,35,30.6,0.77,231.218,4,156,73.79,26.55,877.9,0.061,292.75,25.2936,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"297","PN Bicuar",2016-01-11,22.48,17.8,30.2,31.4,16.6,0.9,222.342,4.11111,136,80.38,26.11,878.3,0.081,285.04,24.6276,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"298","PN Bicuar",2016-01-12,21.58,17.7,27,28,1.4,1.03,153.477,3.33333,152,82.13,25.17,877.5,0.06,172.17,14.8752,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"299","PN Bicuar",2016-01-13,20.52,18.5,24.9,25.7,22.2,1.02,236.211,3.69444,144,89.92,24.22,877.2,0.071,114.25,9.8712,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"300","PN Bicuar",2016-01-14,23.53,17.8,30.5,31.7,0,0.88,210.118,3.22222,198,73.67,25.12,876.1,0.068,297.5,25.704,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"301","PN Bicuar",2016-01-15,22.91,16.7,31.3,32.6,2.8,1.63,281.008,3.94444,303,76.46,26.55,875.6,0.059,319.71,27.6228,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"302","PN Bicuar",2016-01-16,22.9,16.3,31.3,32.3,0,1.1,266.754,2.55556,304,72.04,26.73,876.7,0.055,321.46,27.774,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"303","PN Bicuar",2016-01-17,22.4,15.6,30.4,32.1,0,1.41,270.543,2.88889,286,69.63,27.29,877.4,0.053,274.5,23.7168,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"304","PN Bicuar",2016-01-18,22.33,12.9,31.8,33.1,0,1.08,231.825,2.88889,183,66.46,27.53,876.8,0.052,339.21,29.3076,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"305","PN Bicuar",2016-01-19,22.48,14.4,31.4,32.4,0,1.37,254.831,3.22222,276,67,28.11,876.7,0.05,326.79,28.2348,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"306","PN Bicuar",2016-01-20,23.38,15.5,31.4,32.6,0,1.05,244.092,3.08333,311,68.63,28.54,876.3,0.048,309.58,26.748,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"307","PN Bicuar",2016-01-21,23.16,15.8,31.6,32.8,0,0.98,254.042,2.61111,270,68.29,28.83,877.6,0.048,303.46,26.2188,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"308","PN Bicuar",2016-01-22,22.4,14.5,31.3,33,0,1.13,275.929,3.27778,318,64.25,28.95,877.6,0.046,314.04,27.1332,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"309","PN Bicuar",2016-01-23,20.09,8.6,32,32.8,0,1.23,290.146,5.05556,320,63.04,28.26,878.6,0.045,341.83,29.5344,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"310","PN Bicuar",2016-01-24,19.9,8.4,31.4,31.9,0,1.92,305.426,5.22222,314,64.67,27.56,879.4,0.044,325.33,28.1088,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"311","PN Bicuar",2016-01-25,19.45,8.5,31.4,31.9,0,1.81,307.795,4.91667,322,64.42,27.23,879.4,0.043,332.08,28.692,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"312","PN Bicuar",2016-01-26,19.57,7.4,32.3,33.1,0,1.67,298.273,4.58333,310,62.08,27.06,880,0.043,345.92,29.8872,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"313","PN Bicuar",2016-01-27,20.63,7.5,33.1,34,0,0.85,230.176,2.72222,297,63.17,27.33,879.9,0.041,324.83,28.0656,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"314","PN Bicuar",2016-01-28,21.9,9.6,34.3,35.4,0,0.87,210.505,3.25,172,61.42,27.8,878.5,0.04,337.83,29.1888,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"315","PN Bicuar",2016-01-29,22.73,13.1,32.8,34.1,0.2,0.62,169.272,2.86111,130,66.13,28.2,877.9,0.04,271.63,23.4684,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"316","PN Bicuar",2016-01-30,22.13,16.5,28.4,29.6,0.2,0.9,131.159,4.75,108,77.58,27.79,878.2,0.039,195.38,16.8804,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"317","PN Bicuar",2016-01-31,21.95,19.4,27.2,28.9,18.2,0.35,187.951,4.02778,232,88.04,27.14,876.2,0.041,193.42,16.7112,"2016-01_D_PNBicuar_0000361101_hvmn.xls"
"318","PN Bicuar",2016-02-01,19.36,17.8,21.5,21.9,31.8,2.21,304.263,4.22222,311,93.79,24.23,875.9,0.08,56.54,4.8852,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"319","PN Bicuar",2016-02-02,19.68,16.8,22.8,23.6,0.4,3.57,320.919,6.83333,327,82.38,23.01,877.8,0.067,152,13.1328,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"320","PN Bicuar",2016-02-03,21.14,16.4,27.3,28.5,0,1.81,301.786,4.22222,312,73.13,23.75,878.8,0.058,244.71,21.1428,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"321","PN Bicuar",2016-02-04,22.04,15.3,30.5,31.6,0,0.72,255.192,2.88889,296,72.46,25.41,878.3,0.054,307.38,26.5572,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"322","PN Bicuar",2016-02-05,21.99,14.6,31.4,32.2,0,0.69,250.141,2.63889,200,71.54,26.43,878,0.052,280.33,24.2208,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"323","PN Bicuar",2016-02-06,22.35,17.2,29.6,30.4,0.6,1.01,274.052,3.88889,331,74.25,27.04,879.4,0.05,281.71,24.3396,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"324","PN Bicuar",2016-02-07,20.75,16.7,29.3,30.2,17.4,0.57,255.282,3.36111,108,84.29,25.87,880.8,0.056,185.79,16.0524,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"325","PN Bicuar",2016-02-08,23.28,15.7,32.1,33.2,0,0.97,203.526,3.33333,167,75.83,26.03,879.5,0.061,326.21,28.1844,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"326","PN Bicuar",2016-02-09,24.9,18.5,33.3,34.8,0,0.86,248.513,2.77778,301,72.58,27.77,878,0.057,330.96,28.5948,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"327","PN Bicuar",2016-02-10,23.25,16.9,32.1,32.9,4.4,1.27,235.405,3.33333,287,76.63,28.56,877.6,0.054,314.38,27.162,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"328","PN Bicuar",2016-02-11,23.4,16.9,31.1,32.5,0,1.02,223.635,3.38889,317,75.25,27.88,877.3,0.051,305.88,26.4276,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"329","PN Bicuar",2016-02-12,23.15,18.8,30.1,31.2,0.2,1.07,242.185,3.25,270,77.04,27.9,877.8,0.049,225.92,19.5192,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"330","PN Bicuar",2016-02-13,23.99,17.9,31.8,32.8,0,1.24,246.629,3.25,205,73.46,28.17,877.5,0.048,314.17,27.144,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"331","PN Bicuar",2016-02-14,23.28,15.5,32.5,33.8,0,1.04,234.74,2.77778,252,70,28.7,876.8,0.047,332.71,28.746,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"332","PN Bicuar",2016-02-15,22.6,15,29.4,30.8,0,0.96,259.178,2.22222,287,74.58,28.41,877,0.045,218.92,18.9144,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"333","PN Bicuar",2016-02-16,23.08,19.3,29.4,30.3,5.8,0.47,241.132,2.97222,321,79.04,28.43,878.8,0.044,199.33,17.2224,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"334","PN Bicuar",2016-02-17,24.26,18.4,31.8,32.8,0,0.9,225.276,2.25,269,73.83,28.5,878.6,0.041,308.13,26.622,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"335","PN Bicuar",2016-02-18,23.77,17.1,32.5,33.5,10,1.22,239.415,3.58333,285,74.88,28.88,876.7,0.04,303.25,26.2008,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"336","PN Bicuar",2016-02-19,22.87,17.6,29.1,30.5,40.2,1.05,244.516,2.86111,241,80.79,26.96,876,0.076,278.63,24.0732,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"337","PN Bicuar",2016-02-20,22.85,18.8,28.5,29.1,1,0.61,256.174,3.41667,297,81.63,26.61,877.1,0.063,178.5,15.4224,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"338","PN Bicuar",2016-02-21,23.88,19.4,29.8,32.6,1.8,0.43,192.259,2.58333,122,79.67,27.02,877.4,0.057,243.96,21.078,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"339","PN Bicuar",2016-02-22,20.04,16.4,26.4,27.3,4.2,0.18,230.932,4.88889,104,91.71,25.62,878,0.053,92.88,8.0244,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"340","PN Bicuar",2016-02-23,22.52,14.2,30.7,31.5,0.2,0.75,124.851,3.58333,115,78.13,25.18,877.8,0.052,298.54,25.794,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"341","PN Bicuar",2016-02-24,22.97,19.1,29.5,31.2,1.4,1.17,184.937,4.22222,118,81.46,26.63,878.6,0.052,219.79,18.99,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"342","PN Bicuar",2016-02-25,22.11,18.8,29.4,30.9,4.4,0.51,142.546,3.33333,108,86.08,26.57,878.6,0.051,197.67,17.0784,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"343","PN Bicuar",2016-02-26,21.43,18.9,28.6,30.5,26.2,0.78,198.826,3.75,214,88.96,25.59,877.1,0.059,147,12.7008,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"344","PN Bicuar",2016-02-27,22.96,18.6,30.3,31.1,11.6,0.7,190.734,2.41667,169,84.29,25.43,873.9,0.078,230.63,19.926,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"345","PN Bicuar",2016-02-28,21.91,19.7,25.7,27.3,0.2,0.79,155.728,4.80556,107,88.29,25.65,875.8,0.077,176.88,15.282,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"346","PN Bicuar",2016-02-29,21.1,19.2,25.8,26.7,10.4,0.39,171.364,2.5,130,90.04,24.66,880.7,0.072,113.08,9.7704,"2016-02_D_PNBicuar_0000361101_cdjz.xls"
"347","PN Bicuar",2016-03-01,23.31,16.7,31.4,33,0.2,0.94,159.571,3.63889,132,78.29,25.45,880,0.07,308.67,26.6688,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"348","PN Bicuar",2016-03-02,23.48,17.8,30.3,31.8,8.2,0.96,201.084,3.11111,182,80.75,26.33,877.6,0.062,230.67,19.9296,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"349","PN Bicuar",2016-03-03,22.39,18.1,28,29.4,6.8,1.19,167.889,4.55556,151,87.29,25.96,876.3,0.074,246.46,21.294,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"350","PN Bicuar",2016-03-04,23.76,20.4,29.7,30.6,0,0.59,226.938,3.94444,143,83.08,25.99,876.8,0.067,177.83,15.3648,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"351","PN Bicuar",2016-03-05,22.53,17.7,29.3,30.8,33.4,0.63,221.624,3.16667,312,83.83,25.58,878.2,0.083,236.96,20.4732,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"352","PN Bicuar",2016-03-06,21.43,19.1,26.3,27.5,9.4,1.31,290.359,3.72222,309,90.83,25.35,878.5,0.068,121.38,10.4868,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"353","PN Bicuar",2016-03-07,21.5,17,27.9,28.7,0,1.34,276.367,4.66667,278,84.5,24.75,878.5,0.068,222.71,19.242,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"354","PN Bicuar",2016-03-08,21.74,17.7,29.3,31.1,4.8,0.73,190.974,4.05556,180,86.54,25.35,877.4,0.062,218.42,18.8712,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"355","PN Bicuar",2016-03-09,22.1,18.4,28.7,30.7,8.8,1.02,225.064,4.25,274,84.54,25.45,877.3,0.058,209.13,18.0684,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"356","PN Bicuar",2016-03-10,20.48,18.2,28,28.8,20.6,0.67,251.923,3.5,286,91.25,24.77,877.2,0.074,155.71,13.4532,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"357","PN Bicuar",2016-03-11,22.73,18.5,29.8,31.4,0.2,0.53,215.837,2.16667,251,81.54,24.91,877.9,0.075,246.38,21.2868,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"358","PN Bicuar",2016-03-12,22.28,16.8,29.7,30.6,1.2,1.14,221.705,3.38889,254,79.33,25.45,878.3,0.064,238.79,20.6316,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"359","PN Bicuar",2016-03-13,22.47,18,29.1,30.4,5.6,0.69,167.943,2.94444,144,83.13,25.94,878.2,0.06,251.88,21.762,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"360","PN Bicuar",2016-03-14,23.3,17.2,30.4,31.9,0,0.86,206.844,2.66667,191,77.92,26.06,878.7,0.058,263.58,22.7736,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"361","PN Bicuar",2016-03-15,22.6,18.6,29.1,30.1,10.2,1.25,236.413,3.5,162,81.17,26.72,878.5,0.055,230.38,19.9044,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"362","PN Bicuar",2016-03-16,19.73,17.8,21.5,21.8,8.8,0.66,268.56,2.88889,275,92.88,24.63,878.8,0.073,52.21,4.5108,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"363","PN Bicuar",2016-03-17,22.23,16,29.9,30.2,0,1.31,250.469,3.63889,232,76.67,24.56,879.7,0.069,254.38,21.978,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"364","PN Bicuar",2016-03-18,21.86,14.9,30.2,30.6,0,0.99,199.862,3.58333,184,72.17,25.35,879.1,0.062,304.75,26.3304,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"365","PN Bicuar",2016-03-19,20.79,14.5,28.7,29.8,0,0.55,249.272,2,200,79.04,25.26,878.8,0.056,159.63,13.7916,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"366","PN Bicuar",2016-03-20,22.09,15.1,30.8,31.5,0,0.7,180.482,2.66667,168,74.46,25.72,879.5,0.053,278.79,24.0876,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"367","PN Bicuar",2016-03-21,23.38,17.5,31.2,32,0,0.66,209.97,2.19444,163,77.25,26.93,879.6,0.049,250.46,21.6396,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"368","PN Bicuar",2016-03-22,22.97,15.8,31.4,33.1,0,0.61,201.126,2.55556,185,75.5,27.51,879.2,0.046,266.38,23.0148,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"369","PN Bicuar",2016-03-23,21.34,12.9,31.3,32.4,0,0.76,175.305,2.55556,160,73.96,27.21,878,0.041,292.83,25.3008,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"370","PN Bicuar",2016-03-24,22.2,13.6,31.8,32.6,0,0.55,219.165,1.86111,208,76.54,27.39,877.5,0.038,272.58,23.5512,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"371","PN Bicuar",2016-03-25,22.2,14.9,30.9,31.4,0,0.58,203.278,1.88889,174,81.08,27.55,879,0.032,219.79,18.99,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"372","PN Bicuar",2016-03-26,23.18,18.4,30.5,31.5,0,0.55,181.861,2.58333,138,77.96,27.64,879.5,0.028,207.04,17.8884,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"373","PN Bicuar",2016-03-27,21.74,15.3,30.7,31.9,0,0.63,165.874,2.69444,171,79.08,27.65,878.9,0.023,250.08,21.6072,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"374","PN Bicuar",2016-03-28,22.02,14.3,32.2,33,0,0.6,139.201,2.52778,121,75.71,27.78,878.9,0.019,289.71,25.0308,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"375","PN Bicuar",2016-03-29,20.62,12.3,31.6,32.3,0,1.16,153.298,3.88889,129,72.13,27.65,878.9,0.017,291.21,25.1604,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"376","PN Bicuar",2016-03-30,20.03,8.1,32.2,32.8,0,1,182.949,4,149,70.88,27.1,878.7,0.016,293.25,25.3368,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"377","PN Bicuar",2016-03-31,21.95,16.6,28.4,29.6,0,1.1,236.673,3.86111,228,73.13,27,878.3,0.016,157.46,13.6044,"2016-03_D_PNBicuar_0000361101_cpgs.xls"
"378","PN Bicuar",2016-04-01,22.95,16.8,30.3,31.4,0,0.89,179.873,3.38889,276,75.92,27.24,877.8,0.017,222.79,19.2492,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"379","PN Bicuar",2016-04-02,23.11,18.6,30.7,32.4,23.2,0.8,211.45,3.83333,236,80.33,27,877.8,0.038,252.54,21.8196,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"380","PN Bicuar",2016-04-03,20.65,16.7,27.3,27.9,13.4,1.66,157.142,4.61111,151,86.75,25.6,880.5,0.067,210.46,18.1836,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"381","PN Bicuar",2016-04-04,21.48,14.7,30.1,31.3,0,0.66,124.81,2.94444,84,82.08,25.14,879.9,0.067,248.08,21.4344,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"382","PN Bicuar",2016-04-05,22.43,16.8,30.5,31.4,0,0.55,188.218,2.02778,160,81.79,25.63,878.1,0.062,229.33,19.8144,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"383","PN Bicuar",2016-04-06,22.48,16.6,30.2,31.1,0.6,1.19,144.37,3.69444,139,81.5,26.16,876.8,0.059,239.88,20.7252,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"384","PN Bicuar",2016-04-07,21.67,17.3,27.8,29.2,10.6,0.71,142.305,2.86111,182,88.75,25.8,875.5,0.056,197.17,17.0352,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"385","PN Bicuar",2016-04-08,22.42,17.5,29.3,30.7,0.6,0.63,85.282,3.02778,77,83.88,25.61,879.4,0.058,223.42,19.3032,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"386","PN Bicuar",2016-04-09,21.94,15,29.8,30.4,0,1.01,151.254,3.72222,151,80.25,25.39,879.8,0.058,265.08,22.9032,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"387","PN Bicuar",2016-04-10,21.48,14.8,29.5,30.1,0,0.96,104.561,3.72222,114,77.08,25.86,879.8,0.055,275.46,23.7996,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"388","PN Bicuar",2016-04-11,19.93,11.7,28.6,29.1,0,1.39,117.079,5.13889,112,76.71,25.63,880.6,0.054,286.63,24.7644,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"389","PN Bicuar",2016-04-12,18.85,10.4,28.9,30,0,0.61,122.794,3.25,95,75.08,25.46,881.4,0.052,269.71,23.3028,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"390","PN Bicuar",2016-04-13,18.87,8.6,29.5,30.5,0,0.82,121.434,3.77778,117,72.71,25.06,879.8,0.049,272.13,23.5116,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"391","PN Bicuar",2016-04-14,18.97,9.5,30.8,31.7,0,0.5,84.3556,3.11111,75,73.54,25.27,878.8,0.047,278.04,24.0228,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"392","PN Bicuar",2016-04-15,20.58,11,30.3,31.8,0,0.63,94.2153,3.38889,88,75.5,25.34,879.5,0.045,214.58,18.54,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"393","PN Bicuar",2016-04-16,21.72,13.4,29.9,32.2,0,0.48,117.901,2.63889,76,74.38,26.1,880.1,0.043,225.46,19.4796,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"394","PN Bicuar",2016-04-17,20.34,12.4,30.8,31.6,0,0.7,117.853,3.41667,98,73.88,25.89,880.7,0.041,243.63,21.0492,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"395","PN Bicuar",2016-04-18,20.13,12.1,30.7,32.4,0,0.51,179.269,2.80556,137,77.63,25.68,880.7,0.038,214.42,18.5256,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"396","PN Bicuar",2016-04-19,20.96,11.1,31.4,32.7,0,0.55,180.015,2.72222,146,75.08,25.69,879.5,0.036,245.5,21.2112,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"397","PN Bicuar",2016-04-20,21.44,13.6,30.5,31.5,0,0.65,226.946,2.75,245,76.75,26.08,879.6,0.034,231.04,19.962,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"398","PN Bicuar",2016-04-21,21.28,14.2,30.7,31.9,0,0.75,155.07,4.16667,134,76.04,26.48,879.6,0.031,230.63,19.926,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
"399","PN Bicuar",2016-04-22,20.88,12.1,32,33,0,0.46,194.257,2.72222,195,74.92,26.3,879,0.029,247.71,21.402,"2016-04_D_PNBicuar_0000361101_ryyn.xls"
